datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed
2001-01-01,14.3,0.7,5.3,3.3,89.2,0,11.2
2001-01-02,11.7,0.1,4.3,3.6,95.9,0,9.3
2001-01-03,15.6,0,5.8,3,85.2,0,7.6
2001-01-04,16.1,-0.6,6.3,2.3,79.6,0,14.7
2001-01-05,16.6,-1.6,6,2.3,81,0,9.4
2001-01-06,15,1.7,6.7,3.4,81.7,0,11
2001-01-07,11.7,1,6.5,3.8,84,0,7.6
2001-01-08,11.7,7.9,9.4,8.3,93,27.368,16.6
2001-01-09,11.1,3.1,8.2,6.4,89.3,0.297,22.3
2001-01-10,10.7,7.1,9.3,7.2,86.3,23.309,42.5
2001-01-11,11.1,7.2,9.2,5.7,79.3,3.496,37
2001-01-12,12.9,5.7,8.4,5.1,80.9,1.001,20.4
2001-01-13,12.9,6.1,9.1,5.6,79.3,0,16.5
2001-01-14,12.1,4.4,7.5,4,79.8,0,24
2001-01-15,13.3,3.8,7.6,-2,52.9,0,37
2001-01-16,11.7,1.6,6.5,-3.5,49.6,0,33.4
2001-01-17,11.1,-1.2,4.5,-3.6,58.2,0,14.7
2001-01-18,11.2,-1.7,5,-0.5,70,0,11
2001-01-19,13.8,3.4,7.7,2.6,72.1,0,18.6
2001-01-20,11.6,1.2,5.7,0.3,70.8,0,16.6
2001-01-21,13.3,-1.1,6.6,3.3,80.6,0,12.9
2001-01-22,17.1,2.8,9,3.5,72.2,0,12.9
2001-01-23,11.2,6.2,8.7,6.4,85.8,11.541,16.5
2001-01-24,12.1,4.3,8.2,5.3,82.7,0.011,16.6
2001-01-25,9.4,2.9,6.4,4.5,87.7,23.044,33.5
2001-01-26,11.1,4.3,6.6,4.5,87,0.026,24
2001-01-27,13.8,2.8,7.8,1.9,68,0,33.2
2001-01-28,11.7,0.7,6,2.8,80.9,0,16.5
2001-01-29,12.2,4.4,7.9,5.1,83.1,3.082,16.5
2001-01-30,11.1,1.7,6,0.3,68.3,0,24.1
2001-01-31,14.3,-0.6,5.7,0.2,71.5,0,12.9
2001-02-01,13.9,0.1,7.2,2.9,75.3,0,11.1
2001-02-02,15,2.1,8.6,4,74.4,0,12.9
2001-02-03,18.8,3.3,10.6,5.8,74.5,0,18.7
2001-02-04,20.1,5.1,11.8,7.6,78,0,9.3
2001-02-05,18.4,3.9,10.7,0.8,55.2,0,11.1
2001-02-06,12.2,5.1,8.6,2.3,66.2,0.297,27.7
2001-02-07,12.2,4.3,7.5,-5.4,41.4,0,48.2
2001-02-08,12.1,0.7,6.9,-4.6,45.1,0,27.6
2001-02-09,9.4,6.2,7.4,3.5,77.4,11.224,29.6
2001-02-10,10,5.6,7.1,4.5,83.5,7.546,20.6
2001-02-11,10.1,5.1,7.4,3.6,77.8,8.078,35.3
2001-02-12,6.7,2.8,5.5,3.7,88.3,9.512,18.7
2001-02-13,15.6,2.9,8.4,1,62,0,36.9
2001-02-14,13.9,2.8,8.3,4.1,76.2,0,11.2
2001-02-15,13.4,2.1,7.6,4.5,82,0,9.4
2001-02-16,15.7,5,10.4,4.7,69.2,0,16.7
2001-02-17,13.3,6.7,9.6,5.8,78,3.366,11.2
2001-02-18,13.9,8.3,10.4,9.1,92.1,3.377,14.8
2001-02-19,13.9,8.4,10.4,7.5,82.3,26.495,27.7
2001-02-20,12.9,9.3,10.9,7.8,81,0,22.3
2001-02-21,13.9,9.3,10.8,8.3,85.1,6.662,24.1
2001-02-22,12.9,6.7,9.3,5.2,76.4,5.405,25.9
2001-02-23,12.1,5.7,8.6,4.9,78.4,16.794,24.1
2001-02-24,9.4,6.2,7.7,6,88.8,13.044,40.7
2001-02-25,15.7,7.9,11,6.5,75.1,0.032,18.7
2001-02-26,13.8,6.2,9.8,6,78.1,0,14.8
2001-02-27,19.4,4.4,12,1.9,56.6,0,35.2
2001-02-28,16.6,4.3,9.9,-0.8,51.1,0,36.9
2001-03-01,15.1,2.8,8.9,3.6,72.2,0,16.6
2001-03-02,12.1,7.1,8.9,7.5,91.6,15.366,12.9
2001-03-03,12.2,3.9,8.6,6.6,88,2.882,9.4
2001-03-04,15.1,10.1,12,8.1,78.2,11.621,44.7
2001-03-05,16.1,10,12.6,9.7,83.2,14.51,27.7
2001-03-06,17.9,10,13,9.5,79.9,0,25.7
2001-03-07,18.9,6.2,12.2,9.4,84.3,0.003,14.7
2001-03-08,16.2,8.4,11.7,8.5,81.5,0,18.7
2001-03-09,16.1,7.1,10.4,5.5,73.7,0.304,24
2001-03-10,18.3,6.6,11.7,3.6,59.2,0,27.6
2001-03-11,18.8,4.3,11.7,5.7,69.2,0,20.5
2001-03-12,19.4,3.8,12.4,5.1,63.6,0,14.6
2001-03-13,20.7,5.6,12.7,7.3,72.2,0,11.1
2001-03-14,20.7,7.1,12.7,7.7,75.8,0,20.5
2001-03-15,17.1,6.2,11.1,7.5,80.3,0,11.3
2001-03-16,18.4,5.1,12,5.4,68.9,0,29.5
2001-03-17,22.2,5.7,14.3,7.7,68.7,0,13
2001-03-18,24.3,7.9,15.9,10.4,72.7,0,9.4
2001-03-19,25.1,10.6,17.7,12.6,74,0,11.1
2001-03-20,26.1,11.7,18.7,14.1,76.8,0,12.9
2001-03-21,25,11.1,17,13.2,80.2,0,22.2
2001-03-22,20.1,10,14,10.7,81.3,0,22.2
2001-03-23,20.1,10.6,14.4,10.4,77.8,0,16.5
2001-03-24,21.2,10.6,15.1,11.5,80.1,7.834,25.8
2001-03-25,19.4,9.4,14.8,9.3,72.7,4.578,20.4
2001-03-26,21.6,5.7,13.4,6.6,69.2,0,24.2
2001-03-27,23.8,6.7,15,7.3,64.5,0,18.8
2001-03-28,25.6,11.6,17.3,11.9,72.8,0,22.3
2001-03-29,26.1,8.4,17.1,8.8,63.4,0,29.6
2001-03-30,27.8,8.4,18.1,5.9,51.2,0,22.2
2001-03-31,28.4,10,18.6,9.6,60,0,20.5
2001-04-01,21.2,9.3,14.6,8.6,69.5,0,27.8
2001-04-02,15.1,5.6,10.6,0.3,51.9,0,29.7
2001-04-03,14.4,0.7,8.5,-0.7,56.4,0,16.6
2001-04-04,16.7,3.3,10.1,1.6,61.2,0,13.1
2001-04-05,20.1,3.4,11.9,3.8,61.4,0,29.5
2001-04-06,10.7,7.2,9.3,6.7,83.8,12.269,25.9
2001-04-07,12.1,5.6,8.5,4.9,79.4,7.241,16.7
2001-04-08,13.8,2.1,7.4,2.8,74.7,0.297,18.6
2001-04-09,17.9,4.4,11.4,1.9,58.3,0,33.4
2001-04-10,19.4,5,12.6,1.1,48.4,0,24.1
2001-04-11,18.3,8.4,12,7.1,73.1,0,27.8
2001-04-12,18.8,3.8,11.2,3.9,66.6,0,16.5
2001-04-13,15.6,8.3,11.2,5.3,69,0,22.4
2001-04-14,18.4,5,11.5,5.3,68.5,0,16.6
2001-04-15,20.1,6.1,12.5,5,62.3,0,18.7
2001-04-16,18.9,8.3,13.4,6.1,63.2,0,31.6
2001-04-17,22.2,8.3,15.3,9,69,0,13
2001-04-18,21.7,8.8,13.8,8.9,74.2,0.007,27.8
2001-04-19,16.7,8.9,12.1,6.1,69.4,0,33.5
2001-04-20,11.2,6.7,8.3,6.7,89.6,18.783,29.4
2001-04-21,19.4,5.1,11.5,6.6,75.1,0,20.6
2001-04-22,21.2,8.3,13.8,8.8,73.2,0,16.5
2001-04-23,24.4,7.9,15.8,9.4,69.2,0,12.9
2001-04-24,28.4,10.7,19.3,11.4,64.8,0,9.3
2001-04-25,29.4,12.1,21.2,12.1,60.5,0,13
2001-04-26,26.2,11.7,18.2,11.3,65.5,0,18.8
2001-04-27,23.4,8.8,14.8,9.5,72.7,0,26
2001-04-28,20.7,10.7,14.9,7.9,66.4,0,25.9
2001-04-29,25.1,5.7,15.7,5.7,58.3,0,18.8
2001-04-30,27.2,10,18.5,10.6,63.7,0,14.9
2001-05-01,27.2,10.7,19.4,4.7,46.9,0,37
2001-05-02,24.4,12.2,18.3,-1.7,27,0,50
2001-05-03,27.9,13.9,20.9,-3,20.7,0,38.8
2001-05-04,28.9,8.4,19.3,4.6,43.2,0,18.7
2001-05-05,31.6,11.6,21.1,6.4,45.4,0,22.2
2001-05-06,31.7,10.6,21.5,5.8,45.3,0,16.6
2001-05-07,34.4,12.9,23.4,9.9,48.4,0,12.9
2001-05-08,35.7,15.1,25.4,12.1,48.3,0,14.8
2001-05-09,34.4,15.6,24,11.3,48,0,16.6
2001-05-10,35.6,12.8,24,10.3,48.1,0,14.7
2001-05-11,32.2,15.6,23,9.7,47.2,0,22.3
2001-05-12,23.4,12.9,16.8,10.2,66.6,0,35.1
2001-05-13,25.1,11.7,15.8,9.8,69.3,0,24.2
2001-05-14,26.2,10,17.6,8,57.9,0,18.8
2001-05-15,26.7,14.4,19.6,12.2,63.4,0,29.5
2001-05-16,28.4,12.2,20.4,11.2,62.1,0,24.1
2001-05-17,31.2,10.6,20.8,10.2,57.1,0,22.3
2001-05-18,33.4,12.2,23.3,10.9,51.5,0,27.7
2001-05-19,36.7,15.6,25.9,10.5,44.2,0,25.9
2001-05-20,36.7,15.7,27.1,11.3,42.1,0,29.4
2001-05-21,37.9,21.2,28.5,10.7,36.9,0,24
2001-05-22,33.4,16.7,23.9,12.7,51.6,0,16.6
2001-05-23,34.4,13.9,23,12.4,55.3,0,16.7
2001-05-24,34.4,14.3,23.8,11.4,49.9,0,18.7
2001-05-25,31.7,12.9,21.3,9.9,50.9,0,18.8
2001-05-26,26.2,11.7,18.1,11,65.8,0,24.2
2001-05-27,23.4,10.1,15.7,9.5,69.2,0,29.5
2001-05-28,27.1,10.1,17.6,9.1,61.2,0,24.1
2001-05-29,32.2,12.8,22.3,8.8,49.7,0,22.3
2001-05-30,37.2,14.4,26.5,10.9,44.5,0,22.2
2001-05-31,41.2,16.7,29,12,41.6,0,22.3
2001-06-01,27.9,16.7,22.8,10.9,47.7,0,29.4
2001-06-02,26.1,12.1,18.8,9.5,58,0,20.7
2001-06-03,27.2,11.1,19.5,3.9,43.1,0,31.6
2001-06-04,29.4,16.1,21.6,3.7,33,0,24.1
2001-06-05,28.9,12.2,20.6,7.6,47.6,0,25.9
2001-06-06,32.8,11.7,22.7,10.1,50.5,0,18.8
2001-06-07,35.1,14.4,25.3,11.7,47.8,0,18.7
2001-06-08,32.9,16.1,23.7,11.1,48.1,0,33.5
2001-06-09,31.2,13.4,20.7,10.8,57.5,0,24.1
2001-06-10,28.4,12.1,19.3,11,61.7,0,24.1
2001-06-11,27.8,13.8,20.4,12.1,61.5,0,22.4
2001-06-12,30,13.9,21.7,9.5,54.2,0,25.9
2001-06-13,30.7,13.9,23,6,37.1,0,38.9
2001-06-14,34.4,12.2,24.3,9.5,45.1,0,14.8
2001-06-15,34.4,18.3,25.6,10.3,40.7,0,18.7
2001-06-16,36.2,15.1,25.7,11.4,45.7,0,13
2001-06-17,35.7,17.2,25.7,11.9,44,0,16.5
2001-06-18,36.2,16.7,26.7,10.5,40.3,0,16.5
2001-06-19,36.7,17.2,27.7,11.4,40.8,0,14.9
2001-06-20,37.9,16.7,28.1,12.7,44.2,0,20.4
2001-06-21,38.4,18.3,28,12.5,40.8,0,18.7
2001-06-22,35.1,19.4,26.4,12.5,43.8,0,22.4
2001-06-23,28.9,13.4,20.2,10.4,56.8,0,31.6
2001-06-24,27.2,12.9,19.6,9,53.4,0,26
2001-06-25,26.7,14.4,18.2,11.5,68.6,0.305,25.9
2001-06-26,25.1,12.9,18.2,12.1,69.7,0.003,25.9
2001-06-27,22.2,16.2,18.5,12.8,70.2,0,18.7
2001-06-28,28.4,13.4,21,13.7,67.3,0,18.8
2001-06-29,33.3,13.9,23.7,11.8,54.6,0,16.6
2001-06-30,35.1,16.6,25.2,12.5,48.9,0,18.7
2001-07-01,36.2,16.1,25.6,11.9,46.7,0,14.8
2001-07-02,40.6,16.2,28.6,12,41.5,0,16.6
2001-07-03,41.2,20.7,30.9,13.6,38.6,0,11.2
2001-07-04,33.9,22.2,27.7,12.7,40.5,0,18.6
2001-07-05,37.2,19.4,27.2,11.6,39.6,0,25.8
2001-07-06,35.1,14.4,22.9,11.8,53.8,0,29.4
2001-07-07,33.4,17.2,24.5,11.6,46.9,0,18.7
2001-07-08,35.1,16.7,24.8,11.8,47.5,0,20.6
2001-07-09,30.1,14.4,21.1,12.1,58.9,0,29.5
2001-07-10,27.2,13.9,19.4,11.4,62.5,0,24.1
2001-07-11,25.7,13.4,18.1,10.8,64.4,0,31.6
2001-07-12,29.3,12.8,19.6,11.6,64.3,0,22.3
2001-07-13,33.4,12.1,21.7,12.3,61.8,0,18.7
2001-07-14,27.2,13.9,19.5,11.9,64.4,0,25.9
2001-07-15,26.7,12.1,18.4,11.6,67.7,0,31.6
2001-07-16,22.2,13.9,17,10.8,68.4,0,27.8
2001-07-17,28.3,12.1,19,10.8,63.9,0,20.5
2001-07-18,31.7,13.3,21.6,11.3,56.9,0,20.5
2001-07-19,27.2,13.4,19.4,12.5,66.9,0,27.8
2001-07-20,25.7,13.4,18.3,11.6,67.8,0,24.1
2001-07-21,26.7,12.9,18.8,11.6,65.8,0,22.3
2001-07-22,33.3,12.8,22.3,11.4,56.6,0,16.6
2001-07-23,32.9,13.9,23.3,12.1,53.3,0,22.2
2001-07-24,31.7,13.9,21.7,13.3,61.5,0,27.6
2001-07-25,31.2,14.4,21.3,13.6,64.5,0,24.1
2001-07-26,31.7,13.4,21.5,13.5,64.5,0,20.4
2001-07-27,32.9,13.4,22,12.4,60.4,0,16.6
2001-07-28,33.4,13.4,22.4,12.8,59.1,0,16.5
2001-07-29,28.9,15.1,21,12,58.4,0,31.8
2001-07-30,25.7,15.7,19.8,12.5,64.1,0,25.9
2001-07-31,31.7,13.3,21.6,13.3,64.5,0,18.7
2001-08-01,31.7,14.4,22.2,12.3,57.2,0,20.6
2001-08-02,33.3,13.9,21.7,11.5,59.6,0,20.5
2001-08-03,28.9,13.9,20.1,13.4,68.2,0,27.7
2001-08-04,30.1,15.1,21,13.6,66.3,0,22.3
2001-08-05,32.1,15.7,22.7,12.1,56.1,0,16.6
2001-08-06,35.7,15,24.5,12.9,54.7,0,18.8
2001-08-07,37.9,15.7,27,12.5,46,0,13
2001-08-08,38.9,20.1,27.6,12.9,43.5,0,22.3
2001-08-09,30.7,16.2,22.3,12.6,56.9,0,25.8
2001-08-10,30.7,14.4,21,11.9,59.6,0,20.5
2001-08-11,33.3,12.2,21.6,11.6,58,0,16.6
2001-08-12,28.4,12.9,19.4,11,62.2,0,22.3
2001-08-13,29.4,12.8,19.7,11.4,62.8,0,22.3
2001-08-14,33.9,12.8,22.1,11.3,58.4,0,14.8
2001-08-15,33.4,13.3,22.2,11.7,57.2,0,20.5
2001-08-16,37.1,13.8,24.4,10.6,50.6,0,14.7
2001-08-17,36.7,16.7,25.6,11.7,46.3,0,16.5
2001-08-18,33.9,15.1,23.8,11.9,51.3,0,16.5
2001-08-19,33.4,14.4,22.7,11.9,54.3,0,24.1
2001-08-20,24.4,12.9,17.6,11.3,68.9,0,31.5
2001-08-21,27.2,12.2,19,11.6,65.4,0,25.9
2001-08-22,27.2,14.4,20,13.5,68.7,0,25.9
2001-08-23,30,13.9,21,13.8,67.2,0,20.6
2001-08-24,32.1,15.6,23.1,13.8,61.4,0,16.6
2001-08-25,35.1,15,24.2,11.8,50.2,0,16.6
2001-08-26,36.7,15.1,24.8,11.8,49.4,0,14.8
2001-08-27,39.3,15.7,26.5,12.8,48.5,0,16.6
2001-08-28,37.9,14.4,26,12.1,47.8,0,18.7
2001-08-29,32.2,15.7,22.2,13.5,60.8,0,25.8
2001-08-30,25.1,13.9,18.4,12.9,72.8,0,20.5
2001-08-31,30.7,13.4,20.8,13.3,66.2,0,14.8
2001-09-01,32.2,14.3,23,13,58,0,14.7
2001-09-02,34.4,16.6,24.8,11,46.8,0,20.5
2001-09-03,35.6,16.7,24.7,10,43.6,0,18.8
2001-09-04,36.2,17.2,24.2,9.6,42.6,0,24.1
2001-09-05,30.7,13.9,21.3,11.8,58.5,0,18.8
2001-09-06,32.8,12.2,22,6.3,44,0,18.7
2001-09-07,33.4,12.2,21.8,8.5,47.9,0,14.8
2001-09-08,30.7,12.2,19.9,11.3,61.7,0,16.6
2001-09-09,25.1,13.3,18.4,12,68.2,0,24.1
2001-09-10,26.7,12.1,19.1,12,66.7,0,18.8
2001-09-11,28.9,15.7,20.5,12.4,61.8,0,20.5
2001-09-12,25.1,13.9,18.3,12.7,71.4,0,20.6
2001-09-13,29.4,12.8,19.8,13.3,70.6,0,14.7
2001-09-14,33.3,14.3,22.9,13.6,60.8,0,13
2001-09-15,30.7,13.8,20.7,13,64.9,0,18.7
2001-09-16,26.2,13.4,18.4,13.2,74.1,0,18.8
2001-09-17,29.4,11.6,19.3,13,71.5,0,16.5
2001-09-18,28.9,12.9,20,13.1,67.5,0,14.8
2001-09-19,31.6,12.2,20.6,12.9,65.3,0,13.1
2001-09-20,31.2,12.9,20.4,12.7,65.3,0,13
2001-09-21,31.6,11.2,19.9,11.2,63.2,0,14.7
2001-09-22,30.1,13.8,21.3,12.3,59.6,0,13
2001-09-23,28.4,14.3,20.5,10.5,55.8,0,18.6
2001-09-24,23.9,12.1,17.8,12.2,72.2,4.257,20.5
2001-09-25,24.4,13.8,18.6,13.4,75.3,8.352,18.7
2001-09-26,28.9,11.7,19.6,13.4,72,0,14.8
2001-09-27,25.1,14.3,18.6,12.5,70.2,0,25.9
2001-09-28,26.6,10.6,17.6,8,56.3,0,11.3
2001-09-29,31.6,9.4,19.9,9.8,57,0,12.9
2001-09-30,35,12.8,23.1,11.5,53.6,0,14.7
2001-10-01,38.8,16.1,25.6,11.6,47,0,14.8
2001-10-02,39.3,13.9,24.4,12.9,55.9,0,14.8
2001-10-03,35.6,14.4,23.1,13,58.7,0,13
2001-10-04,23.4,13.8,17.5,12.2,72.5,0,22.3
2001-10-05,21.7,13.3,16.4,11.2,73.3,0,24.1
2001-10-06,23.3,10,16.1,11.2,75.1,0,14.8
2001-10-07,22.9,11.1,16.6,11.9,75.6,0,16.5
2001-10-08,24.4,11.2,17.1,11.5,72.1,0,14.8
2001-10-09,26.6,12.2,18.3,4.1,44.6,0,25.8
2001-10-10,27.9,7.9,16.9,4.7,51.6,0,9.4
2001-10-11,27.8,13.8,19.2,8.7,52.5,0,20.5
2001-10-12,31.6,16.6,22.2,3.4,31.2,0,38.6
2001-10-13,30.6,11.1,19.5,7.2,49.4,0,14.7
2001-10-14,31.1,10.7,19,9.1,58.1,0,7.6
2001-10-15,30.1,11.2,19.6,8.8,53.8,0,11.1
2001-10-16,26.6,12.2,17.8,10.1,64,0,20.4
2001-10-17,25,13.3,17.3,10.8,67.9,0,16.5
2001-10-18,28.8,8.9,17.2,9.3,66.7,0,11.2
2001-10-19,27.2,8.9,17.5,9,62.7,0,9.3
2001-10-20,26.7,8.9,16.9,8.5,62.7,0,20.4
2001-10-21,20.7,10,13.9,9.2,75.9,0,16.6
2001-10-22,25.1,8.3,15.3,9.4,72.2,0,11.2
2001-10-23,25,10.7,17.2,7.3,59.7,0,29.4
2001-10-24,25.6,11.6,17.1,-0.3,32.8,0,33.3
2001-10-25,25.7,7.1,15.4,4.9,54.6,0,7.5
2001-10-26,26.7,8.4,16.3,7,58.5,0,12.9
2001-10-27,20.1,12.1,15.2,10.2,72.9,0,25.8
2001-10-28,20.7,11.1,15.5,10.6,74.3,0,13
2001-10-29,20.1,12.1,16.2,11.2,73.9,0,9.4
2001-10-30,18.4,13.3,15.5,13.5,88.2,9.664,27.7
2001-10-31,20.6,9.1,14.1,10.8,83,0.3,12.9
2001-11-01,20.7,6.7,12.8,9.7,83.5,0,11.1
2001-11-02,21.7,7.9,13.6,9.6,80.3,0.003,14.7
2001-11-03,23.4,8.4,14.6,9.6,76.4,0,13
2001-11-04,26.1,7.9,15.7,8.9,69.2,0,12.9
2001-11-05,23.4,8,15,9.6,73,0,11.2
2001-11-06,18.9,10,13.5,9.4,78,0,20.6
2001-11-07,21.6,4.4,11.8,5.7,72.4,0,16.6
2001-11-08,23.4,5.1,12.8,6.1,69.5,0,12.9
2001-11-09,22.9,6.7,13.8,8.3,72.7,0,9.4
2001-11-10,21.6,8.3,14.6,9.6,75.5,1.095,20.5
2001-11-11,21.2,14.4,17.8,14.1,80,3.27,26
2001-11-12,17.9,10.7,14.6,12.8,89.8,15.236,18.9
2001-11-13,16.2,10.7,13.4,11,85.8,2.583,14.8
2001-11-14,18.8,12.2,15.1,12.9,87.1,0,9.3
2001-11-15,18.4,11.2,14.8,12.8,88.5,0,9.4
2001-11-16,18.8,10,14.1,11.9,87.9,0.003,9.4
2001-11-17,18.3,9.4,13.7,11.1,86,0,11.1
2001-11-18,17.8,6.2,11.9,10.2,90.2,0.3,14.6
2001-11-19,17.9,9.1,13.8,11.3,85.6,0.003,25.9
2001-11-20,18.4,10.7,14.6,11.1,80.7,0,16.6
2001-11-21,15.7,12.2,14.1,12.4,89.2,4.076,24.1
2001-11-22,18.4,10,14.5,10.8,80,3.27,24.1
2001-11-23,12.9,8.4,10.4,7.4,82.5,0,16.5
2001-11-24,15,8.3,11.7,8.1,79.6,21.862,44.8
2001-11-25,12.2,4.4,8.3,5.3,82.2,0.003,18.7
2001-11-26,12.9,1.7,7.5,4.4,81.4,0,22.3
2001-11-27,13.8,3.8,7.5,1,65.7,0,16.5
2001-11-28,10,6.6,8.4,4.6,77.4,7.066,46.5
2001-11-29,12.9,7.1,9.4,7,85,3.898,37.1
2001-11-30,12.2,7.9,9.9,6.8,82,0.594,11.2
2001-12-01,11.1,9.4,10.1,7.7,85.3,15.923,35.2
2001-12-02,15,8.4,10.8,7.6,81.1,26.975,46.3
2001-12-03,12.8,6.7,9.1,6.2,82.9,0.996,14.8
2001-12-04,12.1,1.2,7.5,3.6,77.3,0,14.6
2001-12-05,10,7.1,8.4,6.7,89,4.371,24.1
2001-12-06,15.7,10,11.7,9,83.9,0.003,18.7
2001-12-07,16.1,7.9,11.1,7.6,80.4,0,27.6
2001-12-08,13.3,4.4,8.4,7.1,92,0.003,13
2001-12-09,12.8,6.7,9.2,4.8,75.5,0.501,29.4
2001-12-10,15,6.1,9.3,0.6,55.3,0,29.4
2001-12-11,12.9,5,8.4,1.3,62.4,0,22.3
2001-12-12,12.8,3.4,8,3.5,75,0,14.7
2001-12-13,11.2,2.8,7.7,5.3,85.5,6.539,20.3
2001-12-14,12.1,6.2,9.2,2.5,65.9,14.47,38.8
2001-12-15,12.1,3.8,7,-0.2,61.6,0,25.9
2001-12-16,10.7,3.8,7.7,2.8,71.5,0,16.6
2001-12-17,10,3.9,8.6,6,84.5,4.969,27.6
2001-12-18,11.7,5.1,8.3,6.1,87.3,0.003,14.7
2001-12-19,8.8,4.3,7,5.9,92.6,0.792,24.1
2001-12-20,10.7,7.9,8.7,6.9,88.5,22.868,24.2
2001-12-21,11.1,6.7,8.8,6.8,87.9,0.594,14.7
2001-12-22,10.1,6.2,8.8,7.4,90.9,8.25,37.1
2001-12-23,11.6,6.6,9.2,7.7,90.1,1.596,22.3
2001-12-24,11.7,2.2,7.4,6,90.9,0.003,14.7
2001-12-25,10.7,5.6,8.2,6.1,87.2,0,11.1
2001-12-26,11.2,8.3,9.6,8.4,92.5,0.008,22.2
2001-12-27,12.1,7.2,9.4,7.7,90.3,0.996,14.8
2001-12-28,11.2,8.4,10,9.2,94.7,31.688,24.2
2001-12-29,13.3,10,11.7,10.9,94.5,14.587,25.9
2001-12-30,13.9,11.2,12.5,12.3,98.4,13.702,20.5
2001-12-31,13.9,10.7,12.6,11.9,95.8,0.302,18.7
2002-01-01,14.4,11.1,12.7,12.1,96.3,1.589,18.7
2002-01-02,14.3,12.2,13.1,12.3,94.9,20.531,24.1
2002-01-03,13.3,5.7,9.2,8.7,96.5,0,13
2002-01-04,11.1,3.1,7.5,6.6,94.5,0,12.9
2002-01-05,10.1,6.2,9,8.6,97.6,11.979,22.3
2002-01-06,13.9,8,10.5,9.5,94.3,1.389,9.4
2002-01-07,11.6,7.9,9.4,9.1,98,0,9.3
2002-01-08,12.8,8.3,10.1,9.6,96.8,0,12.9
2002-01-09,13.4,6.7,10.3,9,92.6,0,16.6
2002-01-10,13.8,3.4,8.3,7.6,95.6,0,11.2
2002-01-11,10.6,4.4,7.2,6.8,97.9,0,9.4
2002-01-12,8.3,6.7,7.5,7,96.6,0,13
2002-01-13,10.7,4.3,7.9,5.8,86.8,0,14.7
2002-01-14,10,1.2,6.1,3.7,85.5,0,11.1
2002-01-15,12.1,-1.1,5,0.3,75.8,0,27.5
2002-01-16,13.3,-1.1,4.8,0,75.6,0,16.4
2002-01-17,12.1,2.8,6.2,2.4,77.5,0,24
2002-01-18,12.8,-1.2,5.5,0.8,75.1,0,16.5
2002-01-19,10.6,-0.6,5,2,82.5,0,22.3
2002-01-20,12.1,-0.7,6.1,0.5,69.6,0,24
2002-01-21,12.1,3.8,7.1,4.7,85.4,0.31,24.1
2002-01-22,9.4,-2.1,3.9,-1.1,72.5,0,18.8
2002-01-23,12.1,0.1,5.2,-0.3,69.8,0,25.9
2002-01-24,11.7,-1.6,4.7,0.5,76.4,0,13
2002-01-25,10.7,0.6,5.7,2.4,80.9,0,12.9
2002-01-26,10,4.4,7.5,5.7,89,11.147,16.6
2002-01-27,9.4,2.8,5,-0.1,72.1,0,14.8
2002-01-28,6.7,1.1,3.5,0.8,83.2,1.785,14.7
2002-01-29,9.3,0.7,3.6,0,79.6,0.009,25.9
2002-01-30,10,-2.2,3.4,-3.2,64.8,0,18.6
2002-01-31,10.1,-1.7,4,-0.2,76.1,0,9.4
2002-02-01,11.7,1.6,5.9,2.6,81.2,0,18.7
2002-02-02,12.2,-1.6,4.9,2.1,83.8,0,11.2
2002-02-03,14.3,0,6.2,3.6,85.5,0,16.5
2002-02-04,13.9,-1.6,5.9,2.8,83.2,0,9.4
2002-02-05,14.3,0.1,7,4.2,84,0,14.8
2002-02-06,13.9,-0.6,7.2,4.7,85.6,0,12.8
2002-02-07,15.7,8.3,11.2,8.8,85.6,10.173,27.8
2002-02-08,14.4,1.7,8.5,3.6,74.4,0,31.6
2002-02-09,17.1,2.1,9.3,1.8,63.3,0,14.7
2002-02-10,17.9,2.8,9.6,5,76,0,11.1
2002-02-11,18.4,2.8,10,5.1,75.5,0,11.2
2002-02-12,18.4,2.9,10.4,5.7,75.9,0,9.4
2002-02-13,12.2,8.3,10.4,8.3,87.5,1.089,14.7
2002-02-14,18.4,5.6,11.3,8.7,85.1,0,11.2
2002-02-15,13.4,6.6,10.1,7.2,83.1,0,14.7
2002-02-16,14.4,6.1,10.3,6.8,80.4,9.438,16.5
2002-02-17,12.1,6.7,8.9,6.3,84.7,5.392,11.2
2002-02-18,13.4,5.6,9.7,6.6,82,0,14.7
2002-02-19,12.1,8.9,10.4,9.2,92.3,3.778,27.8
2002-02-20,18.4,12.1,14.4,12,86.4,0,18.6
2002-02-21,18.8,9.4,12.9,11.7,93.2,0,11.1
2002-02-22,19.4,7.9,13,10.6,86.7,0,29.5
2002-02-23,15.1,6.7,11.6,8.4,82.3,0,25.9
2002-02-24,18.8,4.4,11.2,7.3,79.9,0,20.5
2002-02-25,20.6,4.4,11.8,6.9,76.5,0,11.1
2002-02-26,21.2,5.1,13,7.9,74.3,0,12.9
2002-02-27,22.8,7.2,13.7,6.8,66.4,0,16.4
2002-02-28,21.6,5.1,13.3,4.1,60.3,0,38.9
2002-03-01,17.9,5.6,11.4,-3.8,35.4,0,44.5
2002-03-02,18.4,3.8,10.6,-0.1,49.4,0,18.6
2002-03-03,18.9,3.4,10.8,4,66.5,0,11
2002-03-04,20.1,3.3,11.1,4,66.2,0,11.2
2002-03-05,14.4,6.2,11.1,8.1,82.8,2.475,20.4
