Semaine,flu: (Californie),shaking shills,myalgia,irratibility,diarrhea,sinusitus,stomach flu,fatigue,feeling cold,difficulty breathing,sneezing,dry cough,difficulty sleeping,vomiting,abdominal pain,influenza,sore throat,dyspnea,rhinorrhea,throwing up,polypnea,conjonctivis,cyanosis,h1n1,hygiene,social distancing,drug use,runny nose,chest pain,arthralgia,fainting,pass out,bronchitis,pneumonia,flu symptoms,headache,fever,migraine,congestion,sickness
2016-11-20,0.13559322033898305,0.0,0.00847457627118644,0.0,0.09322033898305085,0.0,0.025423728813559324,0.03389830508474576,0.00847457627118644,0.00847457627118644,0.01694915254237288,0.00847457627118644,0.0,0.03389830508474576,0.025423728813559324,0.00847457627118644,0.06779661016949153,0.00847457627118644,0.0,0.03389830508474576,0.0,0.0,0.0,0.00847457627118644,0.00847457627118644,0.0,0.00847457627118644,0.01694915254237288,0.03389830508474576,0.0,0.00847457627118644,0.00847457627118644,0.025423728813559324,0.0423728813559322,0.01694915254237288,0.07627118644067797,1.0,0.25,0.1875,0.25
2016-11-27,0.1287878787878788,0.0,0.007575757575757578,0.0,0.09090909090909094,0.0,0.03030303030303031,0.03030303030303031,0.007575757575757578,0.007575757575757578,0.015151515151515155,0.007575757575757578,0.0,0.03030303030303031,0.015151515151515155,0.007575757575757578,0.06060606060606062,0.007575757575757578,0.007575757575757578,0.03030303030303031,0.0,0.0,0.007575757575757578,0.007575757575757578,0.015151515151515155,0.0,0.007575757575757578,0.015151515151515155,0.03030303030303031,0.007575757575757578,0.007575757575757578,0.007575757575757578,0.03030303030303031,0.05303030303030304,0.015151515151515155,0.07575757575757577,1.1176470588235294,0.23529411764705882,0.17647058823529413,0.29411764705882354
2016-12-04,0.13178294573643412,0.0,0.007751937984496125,0.0,0.08527131782945738,0.0,0.0310077519379845,0.0310077519379845,0.007751937984496125,0.007751937984496125,0.01550387596899225,0.007751937984496125,0.0,0.0310077519379845,0.01550387596899225,0.007751937984496125,0.062015503875969,0.007751937984496125,0.007751937984496125,0.0310077519379845,0.0,0.0,0.0,0.007751937984496125,0.01550387596899225,0.0,0.01550387596899225,0.01550387596899225,0.0310077519379845,0.007751937984496125,0.007751937984496125,0.007751937984496125,0.0310077519379845,0.054263565891472874,0.01550387596899225,0.08527131782945738,1.0,0.23529411764705882,0.17647058823529413,0.23529411764705882
2016-12-11,0.11851851851851852,0.0,0.007407407407407408,0.0,0.08888888888888889,0.0,0.02962962962962963,0.02962962962962963,0.007407407407407408,0.007407407407407408,0.014814814814814815,0.007407407407407408,0.0,0.02962962962962963,0.022222222222222223,0.007407407407407408,0.06666666666666667,0.007407407407407408,0.0,0.02962962962962963,0.0,0.0,0.007407407407407408,0.007407407407407408,0.014814814814814815,0.0,0.007407407407407408,0.014814814814814815,0.02962962962962963,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.037037037037037035,0.05185185185185185,0.014814814814814815,0.08148148148148149,1.25,0.25,0.1875,0.3125
2016-12-18,0.1304347826086957,0.0,0.007246376811594206,0.0,0.07971014492753627,0.0,0.028985507246376822,0.021739130434782615,0.007246376811594206,0.007246376811594206,0.014492753623188411,0.007246376811594206,0.0,0.03623188405797103,0.021739130434782615,0.007246376811594206,0.07246376811594206,0.007246376811594206,0.0,0.028985507246376822,0.0,0.0,0.007246376811594206,0.007246376811594206,0.007246376811594206,0.0,0.007246376811594206,0.014492753623188411,0.028985507246376822,0.007246376811594206,0.007246376811594206,0.007246376811594206,0.04347826086956523,0.057971014492753645,0.014492753623188411,0.07971014492753627,1.1111111111111112,0.2222222222222222,0.2222222222222222,0.2222222222222222
2016-12-25,0.12418300653594772,0.0,0.006535947712418301,0.0,0.08496732026143791,0.0,0.032679738562091505,0.0196078431372549,0.006535947712418301,0.006535947712418301,0.013071895424836602,0.006535947712418301,0.0,0.032679738562091505,0.013071895424836602,0.013071895424836602,0.0784313725490196,0.006535947712418301,0.0,0.032679738562091505,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.006535947712418301,0.0196078431372549,0.032679738562091505,0.0,0.006535947712418301,0.006535947712418301,0.0392156862745098,0.06535947712418301,0.0196078431372549,0.0784313725490196,1.2105263157894737,0.21052631578947367,0.21052631578947367,0.2631578947368421
2017-01-01,0.15294117647058816,0.0,0.005882352941176469,0.0,0.08235294117647056,0.0,0.029411764705882342,0.023529411764705875,0.005882352941176469,0.005882352941176469,0.011764705882352938,0.011764705882352938,0.0,0.029411764705882342,0.017647058823529405,0.017647058823529405,0.06470588235294115,0.005882352941176469,0.0,0.029411764705882342,0.0,0.0,0.005882352941176469,0.005882352941176469,0.011764705882352938,0.0,0.005882352941176469,0.017647058823529405,0.029411764705882342,0.0,0.005882352941176469,0.005882352941176469,0.04117647058823528,0.058823529411764684,0.023529411764705875,0.07058823529411762,0.8846153846153846,0.15384615384615385,0.19230769230769232,0.23076923076923078
2017-01-08,0.13907284768211925,0.0,0.006622516556291392,0.0,0.0794701986754967,0.0,0.026490066225165566,0.026490066225165566,0.006622516556291392,0.006622516556291392,0.013245033112582783,0.006622516556291392,0.0,0.026490066225165566,0.019867549668874177,0.019867549668874177,0.05960264900662253,0.006622516556291392,0.0,0.026490066225165566,0.0,0.0,0.006622516556291392,0.006622516556291392,0.013245033112582783,0.0,0.006622516556291392,0.013245033112582783,0.033112582781456956,0.0,0.006622516556291392,0.006622516556291392,0.03973509933774835,0.06622516556291391,0.019867549668874177,0.0794701986754967,1.0476190476190477,0.19047619047619047,0.19047619047619047,0.23809523809523808
2017-01-15,0.14482758620689656,0.0,0.006896551724137931,0.0,0.08275862068965517,0.0,0.020689655172413793,0.027586206896551724,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.006896551724137931,0.0,0.027586206896551724,0.020689655172413793,0.013793103448275862,0.05517241379310345,0.006896551724137931,0.0,0.027586206896551724,0.0,0.0,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.0,0.006896551724137931,0.013793103448275862,0.034482758620689655,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.034482758620689655,0.06206896551724138,0.020689655172413793,0.07586206896551725,1.0,0.19047619047619047,0.19047619047619047,0.23809523809523808
2017-01-22,0.12949640287769787,0.0,0.007194244604316548,0.0,0.07194244604316549,0.0,0.021582733812949645,0.028776978417266192,0.007194244604316548,0.007194244604316548,0.014388489208633096,0.007194244604316548,0.0,0.028776978417266192,0.021582733812949645,0.014388489208633096,0.06474820143884893,0.007194244604316548,0.007194244604316548,0.028776978417266192,0.0,0.0,0.007194244604316548,0.007194244604316548,0.014388489208633096,0.0,0.007194244604316548,0.014388489208633096,0.035971223021582746,0.007194244604316548,0.007194244604316548,0.007194244604316548,0.035971223021582746,0.057553956834532384,0.021582733812949645,0.07913669064748204,1.1111111111111112,0.2222222222222222,0.16666666666666666,0.2777777777777778
2017-01-29,0.1258278145695364,0.0,0.006622516556291389,0.0,0.0728476821192053,0.0,0.01986754966887417,0.03311258278145695,0.006622516556291389,0.006622516556291389,0.013245033112582778,0.006622516556291389,0.0,0.026490066225165556,0.01986754966887417,0.01986754966887417,0.0662251655629139,0.006622516556291389,0.0,0.026490066225165556,0.0,0.0,0.006622516556291389,0.006622516556291389,0.013245033112582778,0.0,0.006622516556291389,0.013245033112582778,0.026490066225165556,0.006622516556291389,0.006622516556291389,0.006622516556291389,0.03973509933774834,0.0596026490066225,0.01986754966887417,0.07947019867549668,1.3157894736842106,0.21052631578947367,0.21052631578947367,0.2631578947368421
2017-02-05,0.12751677852348994,0.0,0.006711409395973154,0.0,0.08053691275167785,0.0,0.020134228187919462,0.026845637583892617,0.006711409395973154,0.006711409395973154,0.013422818791946308,0.006711409395973154,0.0,0.026845637583892617,0.020134228187919462,0.013422818791946308,0.060402684563758385,0.006711409395973154,0.006711409395973154,0.026845637583892617,0.0,0.0,0.006711409395973154,0.006711409395973154,0.013422818791946308,0.0,0.006711409395973154,0.013422818791946308,0.03355704697986577,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.040268456375838924,0.053691275167785234,0.020134228187919462,0.08053691275167785,1.2105263157894737,0.2631578947368421,0.21052631578947367,0.2631578947368421
2017-02-12,0.11267605633802817,0.0,0.007042253521126761,0.0,0.07746478873239436,0.0,0.02112676056338028,0.035211267605633804,0.007042253521126761,0.007042253521126761,0.014084507042253521,0.007042253521126761,0.0,0.028169014084507043,0.02112676056338028,0.014084507042253521,0.07042253521126761,0.007042253521126761,0.0,0.028169014084507043,0.0,0.0,0.007042253521126761,0.007042253521126761,0.014084507042253521,0.0,0.014084507042253521,0.014084507042253521,0.035211267605633804,0.0,0.007042253521126761,0.007042253521126761,0.035211267605633804,0.056338028169014086,0.02112676056338028,0.08450704225352113,1.3125,0.3125,0.1875,0.3125
2017-02-19,0.10869565217391303,0.0,0.007246376811594202,0.0,0.07971014492753621,0.0,0.021739130434782608,0.02898550724637681,0.007246376811594202,0.007246376811594202,0.014492753623188404,0.007246376811594202,0.0,0.02898550724637681,0.021739130434782608,0.014492753623188404,0.07246376811594202,0.007246376811594202,0.0,0.02898550724637681,0.0,0.0,0.007246376811594202,0.007246376811594202,0.014492753623188404,0.0,0.007246376811594202,0.014492753623188404,0.02898550724637681,0.007246376811594202,0.007246376811594202,0.007246376811594202,0.03623188405797101,0.05797101449275362,0.014492753623188404,0.08695652173913043,1.4,0.3333333333333333,0.2,0.3333333333333333
2017-02-26,0.10606060606060606,0.0,0.007575757575757575,0.0,0.08333333333333333,0.0,0.01515151515151515,0.03787878787878788,0.007575757575757575,0.007575757575757575,0.01515151515151515,0.007575757575757575,0.0,0.0303030303030303,0.022727272727272724,0.01515151515151515,0.06818181818181819,0.007575757575757575,0.0,0.0303030303030303,0.0,0.0,0.007575757575757575,0.007575757575757575,0.01515151515151515,0.0,0.01515151515151515,0.01515151515151515,0.0303030303030303,0.007575757575757575,0.007575757575757575,0.007575757575757575,0.03787878787878788,0.05303030303030303,0.01515151515151515,0.08333333333333333,1.2857142857142858,0.35714285714285715,0.21428571428571427,0.35714285714285715
2017-03-05,0.10218978102189782,0.0,0.007299270072992701,0.0,0.08759124087591241,0.0,0.021897810218978103,0.03649635036496351,0.007299270072992701,0.007299270072992701,0.014598540145985403,0.007299270072992701,0.0,0.029197080291970805,0.021897810218978103,0.014598540145985403,0.07299270072992702,0.007299270072992701,0.0,0.029197080291970805,0.0,0.0,0.007299270072992701,0.007299270072992701,0.014598540145985403,0.0,0.014598540145985403,0.014598540145985403,0.03649635036496351,0.007299270072992701,0.007299270072992701,0.007299270072992701,0.03649635036496351,0.05839416058394161,0.014598540145985403,0.08029197080291972,1.2857142857142858,0.35714285714285715,0.21428571428571427,0.35714285714285715
2017-03-12,0.09285714285714285,0.0,0.007142857142857143,0.0,0.08571428571428572,0.0,0.02142857142857143,0.03571428571428571,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.0,0.02857142857142857,0.02142857142857143,0.014285714285714285,0.07142857142857142,0.007142857142857143,0.0,0.02857142857142857,0.0,0.0,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.0,0.007142857142857143,0.014285714285714285,0.03571428571428571,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.03571428571428571,0.049999999999999996,0.014285714285714285,0.08571428571428572,1.6153846153846154,0.38461538461538464,0.3076923076923077,0.38461538461538464
2017-03-19,0.08955223880597016,0.0,0.007462686567164179,0.0,0.08955223880597016,0.0,0.02238805970149254,0.0373134328358209,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.007462686567164179,0.0,0.029850746268656716,0.02238805970149254,0.007462686567164179,0.06716417910447761,0.007462686567164179,0.0,0.029850746268656716,0.0,0.0,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.0,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0373134328358209,0.05223880597014926,0.014925373134328358,0.08208955223880597,1.8333333333333333,0.3333333333333333,0.25,0.4166666666666667
2017-03-26,0.07971014492753625,0.0,0.007246376811594205,0.0,0.09420289855072465,0.0,0.02173913043478261,0.03623188405797102,0.007246376811594205,0.007246376811594205,0.01449275362318841,0.007246376811594205,0.0,0.03623188405797102,0.02173913043478261,0.007246376811594205,0.07246376811594205,0.007246376811594205,0.0,0.02898550724637682,0.0,0.0,0.007246376811594205,0.007246376811594205,0.01449275362318841,0.0,0.01449275362318841,0.01449275362318841,0.03623188405797102,0.007246376811594205,0.007246376811594205,0.007246376811594205,0.02898550724637682,0.05072463768115943,0.01449275362318841,0.08695652173913045,2.0,0.45454545454545453,0.2727272727272727,0.45454545454545453
2017-04-02,0.08823529411764708,0.0,0.00735294117647059,0.0,0.09558823529411767,0.0,0.02205882352941177,0.03676470588235295,0.00735294117647059,0.00735294117647059,0.01470588235294118,0.00735294117647059,0.0,0.03676470588235295,0.02205882352941177,0.00735294117647059,0.06617647058823531,0.00735294117647059,0.0,0.02941176470588236,0.0,0.0,0.00735294117647059,0.00735294117647059,0.01470588235294118,0.0,0.01470588235294118,0.01470588235294118,0.02941176470588236,0.00735294117647059,0.00735294117647059,0.00735294117647059,0.02941176470588236,0.051470588235294136,0.01470588235294118,0.08823529411764708,1.75,0.4166666666666667,0.25,0.4166666666666667
2017-04-09,0.09090909090909093,0.0,0.007575757575757577,0.0,0.0984848484848485,0.0,0.02272727272727273,0.03787878787878789,0.007575757575757577,0.007575757575757577,0.015151515151515154,0.007575757575757577,0.0,0.030303030303030307,0.02272727272727273,0.015151515151515154,0.06818181818181819,0.007575757575757577,0.007575757575757577,0.030303030303030307,0.0,0.0,0.007575757575757577,0.007575757575757577,0.015151515151515154,0.0,0.015151515151515154,0.015151515151515154,0.030303030303030307,0.007575757575757577,0.007575757575757577,0.007575757575757577,0.030303030303030307,0.04545454545454546,0.015151515151515154,0.08333333333333334,1.5833333333333333,0.3333333333333333,0.25,0.4166666666666667
2017-04-16,0.09219858156028368,0.0,0.0070921985815602835,0.0,0.09929078014184396,0.0,0.028368794326241134,0.03546099290780142,0.0070921985815602835,0.0070921985815602835,0.014184397163120567,0.0070921985815602835,0.0,0.028368794326241134,0.02127659574468085,0.0070921985815602835,0.06382978723404255,0.0070921985815602835,0.0,0.03546099290780142,0.0,0.0,0.0070921985815602835,0.0070921985815602835,0.014184397163120567,0.0,0.014184397163120567,0.014184397163120567,0.03546099290780142,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.028368794326241134,0.04964539007092198,0.014184397163120567,0.0851063829787234,1.7692307692307692,0.3076923076923077,0.23076923076923078,0.38461538461538464
2017-04-23,0.08759124087591243,0.0,0.007299270072992702,0.0,0.10218978102189784,0.0,0.02919708029197081,0.036496350364963515,0.007299270072992702,0.007299270072992702,0.014598540145985404,0.007299270072992702,0.0,0.036496350364963515,0.021897810218978107,0.007299270072992702,0.05839416058394162,0.007299270072992702,0.007299270072992702,0.02919708029197081,0.0,0.0,0.007299270072992702,0.007299270072992702,0.014598540145985404,0.0,0.014598540145985404,0.014598540145985404,0.036496350364963515,0.0,0.007299270072992702,0.007299270072992702,0.02919708029197081,0.05109489051094892,0.014598540145985404,0.08029197080291972,1.75,0.4166666666666667,0.25,0.4166666666666667
2017-04-30,0.07751937984496125,0.0,0.007751937984496126,0.0,0.10852713178294573,0.0,0.023255813953488375,0.03875968992248063,0.007751937984496126,0.007751937984496126,0.015503875968992251,0.007751937984496126,0.0,0.031007751937984503,0.023255813953488375,0.007751937984496126,0.062015503875969005,0.007751937984496126,0.0,0.031007751937984503,0.0,0.0,0.007751937984496126,0.007751937984496126,0.015503875968992251,0.0,0.015503875968992251,0.007751937984496126,0.031007751937984503,0.007751937984496126,0.007751937984496126,0.007751937984496126,0.031007751937984503,0.04651162790697675,0.015503875968992251,0.08527131782945738,2.1,0.4,0.3,0.5
2017-05-07,0.08593750000000001,0.0,0.007812500000000002,0.0,0.10937500000000001,0.0,0.0234375,0.03906250000000001,0.007812500000000002,0.007812500000000002,0.015625000000000003,0.007812500000000002,0.0,0.03125000000000001,0.0234375,0.007812500000000002,0.06250000000000001,0.007812500000000002,0.0,0.03125000000000001,0.0,0.0,0.007812500000000002,0.007812500000000002,0.015625000000000003,0.0,0.015625000000000003,0.015625000000000003,0.03125000000000001,0.007812500000000002,0.007812500000000002,0.007812500000000002,0.03125000000000001,0.046875,0.015625000000000003,0.08593750000000001,1.6363636363636365,0.36363636363636365,0.2727272727272727,0.45454545454545453
2017-05-14,0.0916030534351145,0.0,0.007633587786259542,0.0,0.1068702290076336,0.0,0.030534351145038167,0.03816793893129771,0.007633587786259542,0.007633587786259542,0.015267175572519083,0.007633587786259542,0.0,0.030534351145038167,0.022900763358778626,0.007633587786259542,0.06870229007633588,0.007633587786259542,0.007633587786259542,0.030534351145038167,0.0,0.0,0.007633587786259542,0.0,0.015267175572519083,0.0,0.015267175572519083,0.015267175572519083,0.03816793893129771,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.022900763358778626,0.04580152671755725,0.015267175572519083,0.08396946564885496,1.5,0.3333333333333333,0.25,0.4166666666666667
2017-05-21,0.08270676691729323,0.0,0.007518796992481203,0.0,0.10526315789473684,0.0,0.03007518796992481,0.03759398496240601,0.007518796992481203,0.007518796992481203,0.015037593984962405,0.007518796992481203,0.0,0.03007518796992481,0.022556390977443604,0.007518796992481203,0.06015037593984962,0.007518796992481203,0.007518796992481203,0.03007518796992481,0.0,0.0,0.007518796992481203,0.007518796992481203,0.015037593984962405,0.0,0.007518796992481203,0.015037593984962405,0.03007518796992481,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.03007518796992481,0.04511278195488721,0.015037593984962405,0.09022556390977442,1.9090909090909092,0.36363636363636365,0.2727272727272727,0.45454545454545453
2017-05-28,0.0806451612903226,0.0,0.008064516129032261,0.0,0.11290322580645164,0.008064516129032261,0.02419354838709678,0.032258064516129045,0.008064516129032261,0.008064516129032261,0.016129032258064523,0.008064516129032261,0.0,0.032258064516129045,0.02419354838709678,0.008064516129032261,0.06451612903225809,0.008064516129032261,0.0,0.032258064516129045,0.0,0.0,0.0,0.0,0.016129032258064523,0.008064516129032261,0.008064516129032261,0.008064516129032261,0.032258064516129045,0.008064516129032261,0.008064516129032261,0.008064516129032261,0.02419354838709678,0.04838709677419356,0.008064516129032261,0.09677419354838712,2.0,0.4,0.2,0.5
2017-06-04,0.07031250000000001,0.0,0.007812500000000002,0.0,0.10937500000000003,0.0,0.023437500000000003,0.03906250000000001,0.007812500000000002,0.007812500000000002,0.015625000000000003,0.007812500000000002,0.0,0.03125000000000001,0.023437500000000003,0.007812500000000002,0.06250000000000001,0.007812500000000002,0.0,0.03125000000000001,0.0,0.0,0.007812500000000002,0.007812500000000002,0.015625000000000003,0.0,0.015625000000000003,0.007812500000000002,0.03906250000000001,0.007812500000000002,0.007812500000000002,0.007812500000000002,0.023437500000000003,0.04687500000000001,0.007812500000000002,0.09375000000000001,2.4444444444444446,0.4444444444444444,0.2222222222222222,0.5555555555555556
2017-06-11,0.07438016528925623,0.0,0.008264462809917357,0.0,0.11570247933884302,0.0,0.016528925619834715,0.03305785123966943,0.008264462809917357,0.008264462809917357,0.016528925619834715,0.008264462809917357,0.0,0.03305785123966943,0.024793388429752074,0.008264462809917357,0.06611570247933886,0.008264462809917357,0.0,0.03305785123966943,0.0,0.0,0.008264462809917357,0.008264462809917357,0.016528925619834715,0.0,0.008264462809917357,0.008264462809917357,0.04132231404958679,0.008264462809917357,0.008264462809917357,0.008264462809917357,0.024793388429752074,0.04132231404958679,0.008264462809917357,0.09090909090909095,2.111111111111111,0.5555555555555556,0.2222222222222222,0.5555555555555556
2017-06-18,0.06086956521739131,0.0,0.008695652173913044,0.0,0.13043478260869565,0.0,0.017391304347826087,0.034782608695652174,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.008695652173913044,0.0,0.034782608695652174,0.026086956521739132,0.008695652173913044,0.06086956521739131,0.008695652173913044,0.0,0.034782608695652174,0.0,0.0,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.0,0.008695652173913044,0.008695652173913044,0.034782608695652174,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.026086956521739132,0.034782608695652174,0.008695652173913044,0.09565217391304348,2.5714285714285716,0.5714285714285714,0.2857142857142857,0.7142857142857143
2017-06-25,0.05785123966942149,0.0,0.008264462809917356,0.0,0.11570247933884298,0.0,0.01652892561983471,0.04132231404958678,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.008264462809917356,0.0,0.03305785123966942,0.024793388429752067,0.008264462809917356,0.05785123966942149,0.008264462809917356,0.0,0.03305785123966942,0.0,0.0,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.0,0.01652892561983471,0.008264462809917356,0.04132231404958678,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.024793388429752067,0.04132231404958678,0.008264462809917356,0.09917355371900827,2.7142857142857144,0.7142857142857143,0.2857142857142857,0.7142857142857143
2017-07-02,0.06140350877192983,0.0,0.008771929824561403,0.0,0.13157894736842105,0.0,0.017543859649122806,0.04385964912280702,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.0,0.03508771929824561,0.02631578947368421,0.008771929824561403,0.06140350877192983,0.008771929824561403,0.0,0.03508771929824561,0.0,0.0,0.008771929824561403,0.0,0.008771929824561403,0.0,0.008771929824561403,0.008771929824561403,0.04385964912280702,0.0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.03508771929824561,0.008771929824561403,0.09649122807017545,2.7142857142857144,0.5714285714285714,0.2857142857142857,0.7142857142857143
2017-07-09,0.061946902654867256,0.0,0.008849557522123894,0.0,0.12389380530973451,0.0,0.017699115044247787,0.04424778761061947,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.008849557522123894,0.0,0.035398230088495575,0.02654867256637168,0.008849557522123894,0.05309734513274336,0.008849557522123894,0.008849557522123894,0.035398230088495575,0.0,0.0,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.0,0.008849557522123894,0.008849557522123894,0.035398230088495575,0.0,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.035398230088495575,0.008849557522123894,0.10619469026548672,2.2857142857142856,0.7142857142857143,0.2857142857142857,0.7142857142857143
2017-07-16,0.05084745762711866,0.0,0.008474576271186442,0.0,0.12711864406779666,0.0,0.016949152542372885,0.042372881355932215,0.008474576271186442,0.008474576271186442,0.016949152542372885,0.008474576271186442,0.0,0.03389830508474577,0.02542372881355933,0.008474576271186442,0.05084745762711866,0.008474576271186442,0.0,0.03389830508474577,0.0,0.0,0.008474576271186442,0.008474576271186442,0.016949152542372885,0.0,0.008474576271186442,0.008474576271186442,0.042372881355932215,0.008474576271186442,0.008474576271186442,0.008474576271186442,0.016949152542372885,0.042372881355932215,0.008474576271186442,0.10169491525423732,3.1666666666666665,0.8333333333333334,0.3333333333333333,0.8333333333333334
2017-07-23,0.059829059829059825,0.0,0.008547008547008546,0.0,0.1282051282051282,0.0,0.017094017094017092,0.042735042735042736,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.0,0.034188034188034185,0.025641025641025637,0.008547008547008546,0.05128205128205127,0.008547008547008546,0.0,0.034188034188034185,0.0,0.0,0.008547008547008546,0.008547008547008546,0.017094017094017092,0.0,0.008547008547008546,0.008547008547008546,0.042735042735042736,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.017094017094017092,0.034188034188034185,0.008547008547008546,0.10256410256410255,2.7142857142857144,0.7142857142857143,0.2857142857142857,0.7142857142857143
2017-07-30,0.05217391304347828,0.0,0.008695652173913045,0.0,0.12173913043478266,0.0,0.01739130434782609,0.04347826086956523,0.008695652173913045,0.008695652173913045,0.01739130434782609,0.008695652173913045,0.0,0.03478260869565218,0.02608695652173914,0.008695652173913045,0.04347826086956523,0.008695652173913045,0.008695652173913045,0.03478260869565218,0.0,0.0,0.008695652173913045,0.008695652173913045,0.01739130434782609,0.0,0.008695652173913045,0.008695652173913045,0.04347826086956523,0.008695652173913045,0.008695652173913045,0.01739130434782609,0.01739130434782609,0.03478260869565218,0.008695652173913045,0.10434782608695656,2.8333333333333335,0.8333333333333334,0.3333333333333333,0.8333333333333334
2017-08-06,0.06140350877192983,0.0,0.008771929824561403,0.0,0.13157894736842105,0.0,0.017543859649122806,0.04385964912280702,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.03508771929824561,0.03508771929824561,0.008771929824561403,0.05263157894736842,0.008771929824561403,0.0,0.03508771929824561,0.0,0.0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.0,0.008771929824561403,0.008771929824561403,0.04385964912280702,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.03508771929824561,0.008771929824561403,0.10526315789473684,2.2857142857142856,0.5714285714285714,0.2857142857142857,0.7142857142857143
2017-08-13,0.07017543859649122,0.0,0.008771929824561403,0.0,0.12280701754385964,0.0,0.017543859649122806,0.043859649122807015,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.02631578947368421,0.02631578947368421,0.008771929824561403,0.05263157894736842,0.008771929824561403,0.0,0.03508771929824561,0.0,0.0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.0,0.008771929824561403,0.008771929824561403,0.043859649122807015,0.0,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.03508771929824561,0.008771929824561403,0.10526315789473684,2.125,0.5,0.25,0.625
2017-08-20,0.07826086956521743,0.0,0.008695652173913045,0.0,0.1130434782608696,0.0,0.01739130434782609,0.04347826086956524,0.008695652173913045,0.008695652173913045,0.01739130434782609,0.008695652173913045,0.0,0.02608695652173914,0.02608695652173914,0.008695652173913045,0.06086956521739133,0.008695652173913045,0.0,0.03478260869565218,0.0,0.0,0.008695652173913045,0.008695652173913045,0.01739130434782609,0.0,0.008695652173913045,0.008695652173913045,0.04347826086956524,0.0,0.008695652173913045,0.008695652173913045,0.01739130434782609,0.03478260869565218,0.008695652173913045,0.1130434782608696,1.8888888888888888,0.4444444444444444,0.2222222222222222,0.5555555555555556
2017-08-27,0.07438016528925623,0.0,0.008264462809917357,0.0,0.10743801652892566,0.0,0.008264462809917357,0.03305785123966943,0.008264462809917357,0.008264462809917357,0.016528925619834715,0.008264462809917357,0.0,0.03305785123966943,0.024793388429752074,0.008264462809917357,0.06611570247933886,0.008264462809917357,0.0,0.03305785123966943,0.0,0.0,0.008264462809917357,0.0,0.016528925619834715,0.0,0.008264462809917357,0.016528925619834715,0.04132231404958679,0.008264462809917357,0.008264462809917357,0.008264462809917357,0.016528925619834715,0.03305785123966943,0.008264462809917357,0.0991735537190083,2.5555555555555554,0.4444444444444444,0.2222222222222222,0.5555555555555556
2017-09-03,0.09448818897637797,0.0,0.007874015748031496,0.0,0.10236220472440945,0.0,0.015748031496062992,0.031496062992125984,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.0,0.02362204724409449,0.02362204724409449,0.007874015748031496,0.06299212598425197,0.007874015748031496,0.007874015748031496,0.031496062992125984,0.0,0.0,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.0,0.007874015748031496,0.015748031496062992,0.03937007874015749,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.02362204724409449,0.03937007874015749,0.007874015748031496,0.08661417322834647,1.9166666666666667,0.3333333333333333,0.16666666666666666,0.4166666666666667
