Mois,flu: (États-Unis),sinusitis_x,bronchitis,stomach flu_x,pneumonia,influenza,sore throat_x,conjonctivitis,cyanosis,Rhinorrhea,Polypnea,vomiting,abdominal pain,chest pain,dyspnea,arthralgia,fainting,h1n1,hygiene,face masks,social distancing,congestion,fatigue,sore throat_y,runny nose,flu symptoms,sneezing,fever,headache,difficulty breathing,dry cough,difficulty sleeping,sinusitis_y,myalgia_x,stomach flu_y,diarrhea_x,shaking chills,myalgia_y,irritability,diarrhea_y
2007-11,0.1639344262295082,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.0,0.01639344262295082,0.01639344262295082,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.0,0.01639344262295082,0.01639344262295082,0.0,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.13114754098360656,0.04918032786885246,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.1,0.2
2007-12,0.10526315789473686,0.01754385964912281,0.03508771929824562,0.01754385964912281,0.05263157894736843,0.01754385964912281,0.03508771929824562,0.0,0.01754385964912281,0.01754385964912281,0.0,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.0,0.01754385964912281,0.03508771929824562,0.03508771929824562,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.14035087719298248,0.05263157894736843,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
2008-01,0.11290322580645158,0.016129032258064512,0.032258064516129024,0.016129032258064512,0.06451612903225805,0.016129032258064512,0.032258064516129024,0.0,0.016129032258064512,0.016129032258064512,0.0,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.0,0.016129032258064512,0.032258064516129024,0.032258064516129024,0.016129032258064512,0.016129032258064512,0.016129032258064512,0.14516129032258063,0.04838709677419353,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857
2008-02,0.18421052631578944,0.013157894736842101,0.03947368421052631,0.013157894736842101,0.052631578947368404,0.03947368421052631,0.026315789473684202,0.0,0.013157894736842101,0.013157894736842101,0.0,0.013157894736842101,0.013157894736842101,0.026315789473684202,0.013157894736842101,0.013157894736842101,0.013157894736842101,0.013157894736842101,0.013157894736842101,0.013157894736842101,0.0,0.013157894736842101,0.026315789473684202,0.026315789473684202,0.013157894736842101,0.03947368421052631,0.013157894736842101,0.14473684210526314,0.03947368421052631,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285
2008-03,0.12698412698412698,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.06349206349206349,0.031746031746031744,0.031746031746031744,0.0,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.14285714285714285,0.047619047619047616,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.0,0.125,0.125,0.25
2008-04,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.037037037037037035,0.0,0.018518518518518517,0.018518518518518517,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.0,0.018518518518518517,0.018518518518518517,0.0,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.16666666666666666,0.05555555555555555,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.5
2008-05,0.056603773584905655,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.16981132075471697,0.056603773584905655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
2008-06,0.04,0.02,0.02,0.02,0.04,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.04,0.02,0.02,0.02,0.02,0.16,0.06,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0
2008-07,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.13725490196078433,0.058823529411764705,0.5,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,1.5
2008-08,0.04,0.02,0.02,0.02,0.04,0.02,0.04,0.0,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.04,0.04,0.02,0.02,0.02,0.14,0.06,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0
2008-09,0.07142857142857142,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.0,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.14285714285714285,0.05357142857142857,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.0,0.25,0.25,0.75
2008-10,0.20634920634920637,0.015873015873015876,0.015873015873015876,0.015873015873015876,0.04761904761904762,0.015873015873015876,0.03174603174603175,0.0,0.015873015873015876,0.015873015873015876,0.0,0.015873015873015876,0.015873015873015876,0.015873015873015876,0.015873015873015876,0.015873015873015876,0.015873015873015876,0.0,0.015873015873015876,0.015873015873015876,0.0,0.015873015873015876,0.03174603174603175,0.03174603174603175,0.015873015873015876,0.015873015873015876,0.015873015873015876,0.126984126984127,0.04761904761904762,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385
2008-11,0.18181818181818185,0.015151515151515154,0.030303030303030307,0.015151515151515154,0.04545454545454546,0.015151515151515154,0.030303030303030307,0.0,0.015151515151515154,0.015151515151515154,0.0,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.0,0.015151515151515154,0.030303030303030307,0.030303030303030307,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.12121212121212123,0.04545454545454546,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333,0.25
2008-12,0.11666666666666664,0.016666666666666663,0.033333333333333326,0.016666666666666663,0.04999999999999999,0.016666666666666663,0.033333333333333326,0.0,0.016666666666666663,0.016666666666666663,0.0,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.0,0.016666666666666663,0.016666666666666663,0.0,0.016666666666666663,0.033333333333333326,0.033333333333333326,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.1333333333333333,0.04999999999999999,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855
2009-01,0.09677419354838714,0.016129032258064523,0.032258064516129045,0.016129032258064523,0.06451612903225809,0.016129032258064523,0.032258064516129045,0.0,0.016129032258064523,0.016129032258064523,0.0,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.0,0.016129032258064523,0.032258064516129045,0.032258064516129045,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.12903225806451618,0.04838709677419357,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5
2009-02,0.11764705882352941,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.14705882352941177,0.058823529411764705,0.125,0.125,0.125,0.125,0.125,0.125,0.375,0.0,0.125,0.125,0.375
2009-03,0.09375000000000004,0.015625000000000007,0.031250000000000014,0.015625000000000007,0.06250000000000003,0.031250000000000014,0.031250000000000014,0.0,0.015625000000000007,0.015625000000000007,0.0,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.0,0.015625000000000007,0.031250000000000014,0.031250000000000014,0.015625000000000007,0.015625000000000007,0.015625000000000007,0.14062500000000006,0.06250000000000003,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.5
2009-04,0.5780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.01734104046242774,0.040462427745664734,0.011560693641618495,0.0,0.005780346820809247,0.005780346820809247,0.0,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.005780346820809247,0.011560693641618495,0.011560693641618495,0.005780346820809247,0.06936416184971096,0.005780346820809247,0.052023121387283225,0.01734104046242774,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.03
2009-05,0.49044585987261224,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.0191082802547771,0.03184713375796183,0.012738853503184735,0.0,0.006369426751592367,0.006369426751592367,0.0,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.05095541401273894,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.006369426751592367,0.0191082802547771,0.012738853503184735,0.006369426751592367,0.08917197452229314,0.006369426751592367,0.0573248407643313,0.0191082802547771,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.0,0.012987012987012988,0.012987012987012988,0.03896103896103896
2009-06,0.24096385542168683,0.012048192771084341,0.012048192771084341,0.012048192771084341,0.024096385542168683,0.024096385542168683,0.024096385542168683,0.0,0.012048192771084341,0.012048192771084341,0.0,0.012048192771084341,0.012048192771084341,0.012048192771084341,0.012048192771084341,0.012048192771084341,0.012048192771084341,0.048192771084337366,0.012048192771084341,0.012048192771084341,0.0,0.012048192771084341,0.036144578313253024,0.024096385542168683,0.012048192771084341,0.07228915662650605,0.012048192771084341,0.10843373493975908,0.036144578313253024,0.05,0.05,0.0,0.05,0.05,0.05,0.15,0.05,0.05,0.05,0.15
2009-07,0.19230769230769237,0.012820512820512824,0.012820512820512824,0.012820512820512824,0.025641025641025647,0.012820512820512824,0.025641025641025647,0.0,0.012820512820512824,0.012820512820512824,0.0,0.012820512820512824,0.012820512820512824,0.025641025641025647,0.012820512820512824,0.012820512820512824,0.012820512820512824,0.051282051282051294,0.012820512820512824,0.012820512820512824,0.0,0.012820512820512824,0.025641025641025647,0.025641025641025647,0.012820512820512824,0.051282051282051294,0.012820512820512824,0.10256410256410259,0.051282051282051294,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666
2009-08,0.2499999999999999,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.021739130434782598,0.021739130434782598,0.021739130434782598,0.0,0.010869565217391299,0.010869565217391299,0.0,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.07608695652173911,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.010869565217391299,0.021739130434782598,0.021739130434782598,0.010869565217391299,0.0652173913043478,0.010869565217391299,0.08695652173913039,0.043478260869565195,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.17391304347826086
2009-09,0.373239436619718,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.021126760563380264,0.021126760563380264,0.014084507042253508,0.0,0.007042253521126754,0.007042253521126754,0.0,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.12676056338028158,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.007042253521126754,0.014084507042253508,0.014084507042253508,0.007042253521126754,0.09859154929577456,0.007042253521126754,0.06338028169014079,0.028169014084507015,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.05660377358490566
2009-10,0.38839285714285676,0.00446428571428571,0.013392857142857128,0.00446428571428571,0.022321428571428548,0.01785714285714284,0.013392857142857128,0.0,0.00446428571428571,0.00446428571428571,0.0,0.00446428571428571,0.00446428571428571,0.00892857142857142,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.19642857142857126,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.013392857142857128,0.013392857142857128,0.00446428571428571,0.10267857142857133,0.00446428571428571,0.049107142857142815,0.01785714285714284,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.04597701149425287
2009-11,0.30573248407643294,0.006369426751592353,0.012738853503184705,0.006369426751592353,0.02547770700636941,0.012738853503184705,0.01910828025477706,0.0,0.006369426751592353,0.006369426751592353,0.0,0.006369426751592353,0.006369426751592353,0.012738853503184705,0.006369426751592353,0.006369426751592353,0.006369426751592353,0.21656050955414002,0.006369426751592353,0.006369426751592353,0.0,0.006369426751592353,0.012738853503184705,0.01910828025477706,0.006369426751592353,0.07643312101910824,0.006369426751592353,0.06369426751592354,0.02547770700636941,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.08333333333333333
2009-12,0.18681318681318693,0.010989010989010995,0.02197802197802199,0.010989010989010995,0.04395604395604398,0.010989010989010995,0.03296703296703299,0.0,0.010989010989010995,0.010989010989010995,0.0,0.02197802197802199,0.010989010989010995,0.02197802197802199,0.010989010989010995,0.010989010989010995,0.010989010989010995,0.14285714285714293,0.010989010989010995,0.010989010989010995,0.0,0.010989010989010995,0.02197802197802199,0.03296703296703299,0.010989010989010995,0.04395604395604398,0.010989010989010995,0.08791208791208796,0.03296703296703299,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413
2010-01,0.11688311688311694,0.012987012987012991,0.025974025974025983,0.012987012987012991,0.051948051948051965,0.012987012987012991,0.025974025974025983,0.0,0.012987012987012991,0.012987012987012991,0.0,0.025974025974025983,0.012987012987012991,0.025974025974025983,0.012987012987012991,0.012987012987012991,0.012987012987012991,0.07792207792207795,0.012987012987012991,0.012987012987012991,0.0,0.012987012987012991,0.025974025974025983,0.025974025974025983,0.012987012987012991,0.025974025974025983,0.012987012987012991,0.11688311688311694,0.051948051948051965,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444
2010-02,0.08219178082191785,0.013698630136986308,0.027397260273972615,0.013698630136986308,0.05479452054794523,0.013698630136986308,0.04109589041095892,0.0,0.013698630136986308,0.013698630136986308,0.0,0.027397260273972615,0.013698630136986308,0.027397260273972615,0.013698630136986308,0.013698630136986308,0.013698630136986308,0.04109589041095892,0.013698630136986308,0.013698630136986308,0.0,0.013698630136986308,0.027397260273972615,0.04109589041095892,0.013698630136986308,0.027397260273972615,0.013698630136986308,0.12328767123287677,0.05479452054794523,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
2010-03,0.07142857142857142,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.05714285714285715,0.014285714285714287,0.04285714285714286,0.0,0.014285714285714287,0.014285714285714287,0.0,0.028571428571428574,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.014285714285714287,0.0,0.014285714285714287,0.028571428571428574,0.04285714285714286,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.1285714285714286,0.05714285714285715,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.8
2010-04,0.04838709677419357,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.04838709677419357,0.016129032258064523,0.032258064516129045,0.0,0.016129032258064523,0.016129032258064523,0.0,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.032258064516129045,0.016129032258064523,0.016129032258064523,0.0,0.016129032258064523,0.032258064516129045,0.032258064516129045,0.016129032258064523,0.016129032258064523,0.016129032258064523,0.1451612903225807,0.06451612903225809,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333
2010-05,0.047619047619047644,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.047619047619047644,0.01587301587301588,0.047619047619047644,0.0,0.01587301587301588,0.01587301587301588,0.0,0.03174603174603176,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.0,0.01587301587301588,0.03174603174603176,0.047619047619047644,0.01587301587301588,0.01587301587301588,0.01587301587301588,0.14285714285714293,0.06349206349206352,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333
2010-06,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.0,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.14035087719298245,0.07017543859649122,0.5,0.5,0.5,0.5,0.5,0.5,2.0,0.0,0.5,0.5,2.0
